speechID|speech|speakerID|date|num_order_within_file|file|line_start|line_end|page|char count|word count|state|name|chamber|district|party
11020070045189|Is there objection?|110167|070925|1|Hcr25se07-70 1.txt|12|18|NONE|167|27|KY|John A. Yarmuth|H|3|Democratic
11020070046314|Without objection, it is so ordered The concurrent resolution was agreed to. The preamble was agreed to. The concurrent resolution, with its preamble, reads as follows:|110367|071002|7|Hcr02oc07-84 1.txt|154|202|NONE|2976|499|TX|Ted Poe|H|2|Republican
11020070048811|Mr. President, if I could say to the Chair through my distinguished friend, I asked consent that we be in morning business until 12:30 to complete our conversations with our caucuses because of the bill that is coming up. Mr. President, I ask you approve that consent request.|110220|071017|15|Hcr17oc07-100 1.txt|607|608|NONE|68|11|MN|James L. Oberstar|H|8|Democratic
11020070052793|Mr. President, I sought recognition to discuss a number of amendments which I will be proposing to offer. I intend to offer an amendment on emission caps because of my concern that the emission caps which are set in the Lieberman-Warner bill cannot be obtained. I believe the problem of global warming is a major problem and we ought to deal with it, but I think we have to deal with it within the realistic bounds as to what the technology would permit, and it is going to be very difficult to get 60 votes to oppose cloture, and if a legislative proposal is on the floor which is unattainable, we are going to end up getting nothing. So it is my intention to take the emission caps from the Bingaman-Specter bill and offer them as an amendment to the Lieberman-Warner bill. I intend to offer a second amendment--a cost-containment safety-valve amendment. This amendment will include the so-called technology accelerator mechanism which has been included in the Bingaman-Specter bill, and will provide a very important safeguard on the legislation. I intend to offer a third amendment on international competitiveness. It is vital that we not structure legislation which will put United States industry at a substantial disadvantage. On February 14, I testified before the Senate Finance Committee on this subject, noting that China wishes to have 30 years, and by that time there will be no steel industry. So there have to be restrictions on steel illustratively coming in the United States, and this amendment on international competitiveness will deal with that subject. I intend further to offer an amendment captioned ``Process Gas Emissions,'' because there is no technological alternative to a company's annual requirement to submit emissions allowances. Finally, there is a potential fifth amendment, which I am not yet certain about, and that would involve the pathway to the future for coal amendment. The statement was made earlier in the past half hour about Senators not understanding this bill. I think that is a real problem. This is an extraordinarily complex bill. We have had the Warner-Lieberman bill, then we have had the Boxer bill, a second bill, and now I understand there is going to be a third substitute. So as we are working through the amendments which I have articulated, it is a difficult matter, with the topography changing and with the underlying bill changing, and it is my hope this bill will remain on the floor with procedures to give Senators sufficient time to take up the very important matters which are at hand. The first and most fundamental one is to have enough debate so that there is an understanding of the bill. I agree with my distinguished colleague from Virginia, Senator Warner, who a few moments ago asked for time so there could be debate and an exchange. Too often speeches are made on this floor without an opportunity for debate and questioning and cross-questioning to get to the very important matters. There has been some speculation that the procedure that will be employed by the majority leader--so-called filling the tree--would preclude further amendments. I hope that will not be done here. Regrettably, it has become a commonplace practice, going back with Republican majority leaders and Democratic majority leaders, so that the filling of the tree has made a very fundamental change in Senate procedure, which traditionally has been that a Senator could offer an amendment on any subject at any time and get a vote. When the tree is filled, obviously matters cannot be debated and efforts for cloture cannot move forward. This is a matter which has awaited a fair amount of time. It is complex. And if Senators are not able to offer amendments, such as the amendments which I am proposing to offer, there is no way to find out what the merits of the bill are and what the merits of the amendments are. On the subject of filling the tree, I have had for months now an amendment on a rules change filed with the rules committee which would alter the authority of the majority leader to employ the so-called procedure of filling the tree. Another concern which is related has been the shift in the practice of the Senate on the filibusters. There had been a tradition in the Senate that when somebody offered a bill, and there was opposition and the opposition intended to conduct a filibuster--that is to deny a vote unless 60 votes were obtained to cut off debate--that there would be that kind of debate. Most recently, we have seen the practice employed that if someone says there is an intent to have a filibuster, there is a motion to proceed for cloture on a filibuster, there is a 20-minute vote, and when cloture is not invoked, the matter is eliminated. Recently, we had a very serious piece of legislation coming to the floor which sought to change a ruling of the Supreme Court of the United States on the rights of women to obtain relief, where the Supreme Court had imposed a 6-month statute of limitations in a situation where the woman who sought relief didn't even know she had a cause of action within the 6 months. Well, that matter came and went so fast on the Senate floor that nobody knew what it was about. Had the proponents of that legislation debated it, brought it to public attention, and had the opponents of the legislation, who wanted to filibuster it, engaged in extended debate, the public would have understood what was going on. So the matter of having adequate time to debate this very complex legislation is very important. And if there is to be any possibility of finding 60 Senators to coalesce around a cloture petition, 60 Senators to agree on legislation, Senators are going to have to have an opportunity to offer their amendments. There is great therapy in being able to offer an amendment, even if it is not accepted. But we can hardly engage in a practice of filling the tree, where Senators are not permitted to offer amendments, and expect to have this bill move forward, people understand it, and find 60 Senators who are willing to come together on the very important piece of legislation which is at hand. Mr. President, I ask unanimous consent that there be included in the Record at this time a summary of the sheet of the five potential amendments I intend to offer, and an explanation of the amendment on the cost-containment safety valve, an explanation on the amendment on international competition, an explanation on the amendment on process gas emissions, and the single sheet which explains the proposal on a possible pathway to the future for the expanded use of coal amendment. There being no objection, the material was ordered to be printed in the Record, as follows: 2012--cap at 2005 level................... 2012--cap at 2012 level. 2020--15% below 2005 ........ 2020--cap at 2006 level. 2030--30% below 2005...................... 2030--cap at 1990 level. 2050--70% below 2005...................... 2050--60% below 2006|110900|071106|1|Hcr06no07-141 1.txt|6|8|NONE|165|31|NA|Speaker|NA|NA|N/A
11020070052808|The clerk will call the roll The assistant legislative clerk proceeded to call the roll.|110416|071106|14|Hcr06no07-142 1.txt|375|379|NONE|160|27|WA|Doc Hastings|H|4|Republican
11020070053193|Would the leader yield just for an observation?|110390|071107|20|Hcr07no07-86 1.txt|514|551|NONE|2336|371|TX|Lloyd Doggett|H|25|Democratic
11020070054875|I thank my friend, the Senator from Ohio, for introducing this important measure and for his remarks. S. 3152. A bill to provide for a comprehensive study by the National Research Council of the National Academies to assess the water management, needs, and conservation of the Apalachicola-Chattahoochee- Flint River System; to the Committee on Environment and Public Works.|110190|071114|26|Hcr14no07-136 1.txt|896|897|NONE|65|12|MA|James P. McGovern|H|3|Democratic
11020070055515|The Senator from California is recognized|110326|071115|2|Hcr15no07-187 1.txt|14|138|NONE|7967|1351|OR|Earl Blumenauer|H|3|Democratic
11020070056676|Without objection, it is so ordered The Senator from Virginia.|110126|071211|12|Hcr11de07-63 1.txt|422|422|NONE|50|10|HI|Mazie K. Hirono|H|2|Democratic
11020070057359|Mr. President, I ask unanimous consent that the Subcommittee on Clean Air and Nuclear Safety be authorized to meet during the session of the Senate on Thursday, July 10, 2008 at 10 a.m. in room 406 of the Dirksen Senate Office Building to hold a hearing entitled ``Environmental Protection Agency Oversight: Implementing the Renewable Fuel Standard.''|110304|071212|42|Hcr12de07-96 1.txt|907|928|NONE|1384|209|OH|Michael R. Turner|H|3|Republican
11020070057506|Without objection, it is so ordered.|110900|071213|3|Hcr13de07-110 1.txt|17|456|NONE|126|23|NA|Speaker|NA|NA|N/A
11020070057941|Mr. President, I thank the Senator for yielding. Would the Senator address the question of--in his very excellent and very compelling argument he has just made about speculation, it has been determined that speculation may be as much as one-third the cost of gasoline, even up to one-half the cost of gasoline that is as a result of speculation?|110143|071217|7|Hcr17de07-47 1.txt|196|260|NONE|4098|704|IL|Donald A. Manzullo|H|16|Republican
11020070059005|If I might continue to speak. I see we have no one who has asked to speak at this time. When another speaker arrives, I will be happy to yield at that point.|110072|071219|36|Hcr19de07-263 1.txt|1209|1232|NONE|1521|246|CA|Ducan Hunter|H|52|Republican
11020070059489|Without objection, it is so ordered|110900|070109|14|Scr09ja07-128 1.txt|401|402|NONE|54|9|NA|Speaker|NA|NA|N/A
11020070061551|Mr. President, I ask unanimous consent that the resolution be agreed to, the preamble be agreed to, and the motions to reconsider be laid upon the table.|110900|070124|130|Scr24ja07-114 1.txt|2478|2478|NONE|30|5|NA|Speaker|NA|NA|N/A
11020070062994|Without objection, it is so ordered|110523|070201|8|Scr01fe07-120 1.txt|131|252|NONE|7806|1300|VT|Patrick J. Leahy|S|NA|Democratic
11020070064298|I ask for the yeas and nays|110519|070208|21|Scr08fe07-98 1.txt|263|263|NONE|31|6|TX|Kay Bailey Hutchison|S|NA|Republican
11020070066264|Mr. President, I ask unanimous consent that the Committee on Homeland Security and Governmental Affairs be discharged from further consideration of S. 3681 and that the Senate proceed to its immediate consideration.|110900|070305|47|Scr05mr07-107 1.txt|1583|1583|NONE|41|7|NA|Speaker|NA|NA|N/A
11020070068102|Without objection, it is so ordered|110900|070315|10|Scr15mr07-156 1.txt|62|65|NONE|35|6|NA|Speaker|NA|NA|N/A
11020070068813|Without objection, it is so ordered|110900|070321|2|Scr21mr07-195 1.txt|17|17|NONE|35|6|NA|Speaker|NA|NA|N/A
11020070070841|Mr. President, as chairman of the Committee on Energy and Natural Resources which has jurisdiction regarding the insular areas of the United States, I am concerned about provisions in the House passed supplemental appropriations bill, H.R. 1591, that would alter the way minimum wage levels are set in the U.S. territories of American Samoa and the Commonwealth of the Northern Mariana Islands, CNMI. Senators Akaka and Inouye share my concern and we would like to enter into a colloquy with the distinguished manager of the bill regarding our concerns.|110495|070328|447|Scr28mr07-200 1.txt|7835|7843|NONE|553|89|NM|Jeff Bingaman|S|NA|Democratic
11020070070854|Mr. President, yesterday I filed amendment No. 740, which allows dairy farmers in Pennsylvania to receive a one-time emergency assistance payment of $2.50 for every hundredweight of milk they produced over the past 6 months. Because the Senate invoked cloture on this spending bill and we are quickly wrapping up our work to get funding to our troops in Iraq and Afghanistan, I will not have the opportunity to offer my amendment today. I will, however, continue to pursue this critical emergency funding for our dairy farmers. Dairy farmers in my home State and other Northeastern States are at the end of their rope. They have cut corners and pared their operations down to the absolute necessities, but they simply cannot make ends meet. Prices for feed and fuel have more than doubled over the past year and a half, but the price farmers get for their milk has not kept pace. Consequently, dairy farmers in Pennsylvania are losing about $5 on every hundredweight of milk they produce. For a small dairy farmer with 75 or so cows, this could mean a loss of around $20,000 year. During the last congressional recess, I toured two dairy farms in different regions of Pennsylvania and talked to dozens of farmers. I heard stories about draining savings accounts, trying to patch repair broken equipment, leaving bills unpaid, and selling cows just to keep the farm going. Our farmers are doing everything in their power to keep their businesses going. Unfortunately, many of them are now faced with their last option--to sell everything and shut down the farm. I want to be sure colleagues understand that this is happening right now, today. The prospect of mass closings of dairy farms is not something off in the distant future. Pennsylvania is losing 250 to 350 dairy farms every year. Today, dairy farmers in my home State are sitting down with their families and making tough decisions about the future of their farms. Many of them won't be able to stay in business while they wait for Congress to finish work on the new farm bill. The result would be devastating. Dairy is Pennsylvania's top agricultural commodity, contributing $4.2 billion annually to the State economy and employing 40,000 people. This is what we stand to lose if we stand by and watch as our dairy farmers close down. I am not willing to risk it. I also want to point out that the impacts of the loss of Pennsylvania's dairy industry will be felt throughout rural communities. As farmers go out of business, feed stores, fertilizer stores, and milk haulers go out of business, feed stores, fertilizer stores, and milk haulers go out of business. Without the economic engine provided by dairy, people are left out of work and our rural towns and counties will crumble. I will do everything in my power to prevent that from happening. I am committed to finding short-term relief to keep Pennsylvania dairy farmers in business while we make long-term fixes in Federal dairy policy in the next farm bill. I hope that all of my colleagues will support our hard-working dairy farmers and work with me to find commonsense solutions to avert an impending crisis in rural America.|110510|070328|460|Scr28mr07-200 1.txt|8010|8058|NONE|3148|539|PA|Robert P. Casey Jr.|S|NA|Democratic
11020070071578|Mr. President, I will take that time as allocated|110452|070411|98|Scr11ap07-17 1.txt|4424|4424|NONE|49|9|GA|Johnny Isakson|S|NA|Republican
11020070072412|Mr. President, last Wednesday, April 11, terrorists exploded two bombs in Algiers, Algeria, killing 33 people and wounding over 200. The terrorist organization al-Qaida in the Islamic Maghreb took credit for the attacks, which targeted the Algerian Prime Minister's office and a police station. The attack occurred 1 day--1 day--after three would-be suicide bombers blew themselves up in Casablanca, Morocco, killing a police officer in the process. A fourth individual was shot before he could detonate his bomb. It also preceded, by only 3 days, attacks by two more would-be suicide bombers in Casablanca, Morocco, this time outside the American consulate and the American Language Center. The consulate subsequently closed. While a link between the Algeria bombings and the terrorists in Morocco has not yet been established, the confluence of these events demonstrates an increasingly deadly and dangerous situation in North Africa, for the region, for the United States, and for our friends and our allies. The bombings should also remind us of the need to be more globally focused in the fight against al-Qaida and its affiliates, which must be our national security priority. Yet the administration, fixated on Iraq, remains narrowminded in its focus and seemingly almost indifferent to last week's attacks in North Africa. Until last fall, al-Qaida in the Islamic Maghreb was known as the Salafist Group for Preaching and Combat, or GSPC. It has been described by the State Department as a regional terrorist organization which recruits and operates in Algeria, Morocco, Nigeria, Mauritania, and Tunisia, as well as in Europe. In 2005, GSPC killed 15 people at a military outpost in Mauritania. Police in France, Italy, and Spain have arrested individuals suspected of providing support to the organization. GSPC has also called France ``public enemy number one.'' A French counterterrorism magistrate has described GSPC as the biggest terrorist threat facing his country today. Last year, al-Qaida leadership announced its formal ties to the GSPC, raising concerns about the extension of al-Qaida's deadly reach. In testimony to the Senate Intelligence Committee this February, FBI Director Mueller warned of the possible consequences of this alliance, including to the United States. According to Mueller's testimony: Despite this clear threat, our Nation barely took notice of the attacks last week. The State Department issued a brief statement. The White House said virtually nothing--or nothing. Vice President Cheney mentioned them during a radio interview on Friday and again on Sunday, but only in passing, as a part of his repeated efforts to try to link 9/11 to the war in Iraq and to support an endless and disastrous war that is emboldening the members of al-Qaida and other terrorist organizations. Let me read exactly what the Vice President said: Amazingly, the only comments by the White House on these horrific attacks in north Africa were to insist that a terrorist attack in Algeria somehow proved that Iraq, more than 2,000 miles away, is the central front in the war on terrorism. The Vice President's assertions are not just factually wrong, they are offensive to the people murdered in Algeria last week, as well as their families and all those working hard to capture these terrorists. It is also indicative of everything that is wrong with this administration's national security policies. We should be directing our attention and resources to combating the threat posed by al-Qaida and its affiliates, wherever they may be. As we all know, this is not a conventional war. It requires better intelligence, better cooperation with friends and allies, stronger regional institutions, and diplomatic and economic policies designed to deny terrorists safe havens. It is not easy, and I have enormous respect for the men and women in our intelligence community, diplomatic corps, military, and other elements of our Government who are working hard to protect us from this threat. We should provide them our full support, not only in terms of resources but also with an effective global counterterrorism strategy rather than the current myopic and misguided focus on Iraq. First, we must improve our intelligence with regard to threats in Africa. The Intelligence authorization bill we were considering in the Senate earlier this week includes an amendment I offered with Senator Rockefeller calling for more intelligence resources to be directed to Africa. If we are to protect our national interests on the continent, we must commit ourselves to understanding not only the terrorist organizations that operate there but regional conflicts, corruption, poor governance, endemic poverty, and the historic marginalization that has allowed terrorists and other threats to fester. Second, we must expand and strengthen our diplomatic and foreign assistance activities in the continent. Our presence in far-flung parts of Africa, whether it be a new consulate or outpost or an expanded USAID development or public health program, exposes local populations to our Nation, linking us to parts of the world which, as we know, we can no longer afford to ignore. We need to help build strong governmental institutions that respect human rights and an equally vibrant civil society, while also strengthening the relationship between the two. Third, we need military policies that place counterterrorism in the context of a larger, more comprehensive strategy. Policies such as the Trans-Sahara Counterterrorism Initiative are important, particularly in improving the capacities of local governments. But unless they are part of bilateral and multilateral policies that emphasize human rights and democratization and anticorruption, our military resources may be squandered or, worse, may be even directed in counterproductive ways. For this same reason, I have supported the establishment of an Africa Command within the Defense Department, while insisting that its mission be squarely within the broader strategic goals of the United States on the continent. Fourth, we must develop effective policies for dealing with terrorist safe havens such as the one in the Sahel where al-Qaida in the Islamic Maghreb operates. According to the most recent State Department terrorism report, the organization not only trains, recruits, and operates in the region, it also raises money, including through smuggling. Clearly, confronting this organization requires addressing the root causes that have allowed it to develop and operate, whether they be poverty or corruption or the lack of government support to and presence in the region. We must develop comprehensive policies to confront these safe havens, including the settlement of regional conflicts and an adequate provision of economic and development assistance, so local populations can reject terrorist organizations. Fifth, we must help governments in the region in their efforts to confront terrorist organizations. The most recent State Department terrorism report stated that, in Mali, the sheer size of the country and the limited resources of the Malian Government ``hamper the effectiveness of military patrols and Border Patrol measures.'' The report also indicated Mauritania, another country where al-Qaida in the Islamic Maghreb operates, lacks funding and resources to combat terrorism. In order to combat international terrorist organizations such as the al-Qaida in the Islamic Maghreb, we need regional strategies that address the capabilities and policies of all affected countries on a bilateral and multilateral basis. We must expand our assistance to these and other countries while ensuring that their counterterrorism policies are consistent with ours and that corruption and human rights abuses do not undermine efforts to combat terrorist organizations. Sixth, we must work closely with our European allies. Al-Qaida in the Islamic Maghreb is a direct threat to Europe; our allies have every incentive to work with us. By working to establish mutually agreed upon approaches to counterterrorism, we can develop a strong, coordinated strategy that helps keep all of us safer. Seventh, we must encourage regional institutions to confront terrorism. For example, the African Union has established a Center for Study and Research on Terrorism to combat terrorism throughout the continent. This center and other regional initiatives are worthy of far more attention and support than we have thus far provided. Finally, we must at last recognize that the fight against al-Qaida is being undermined by the endless war in Iraq. As the NIE of last April concluded, the war has become a ``cause celebre'' for international terrorists. Moreover, tactics from Iraq are now being used around the world, including by terrorists in Algeria. As the State Department terrorism report noted: The horrific bombings last week in Algiers and the manifest threat in Morocco should remind us that our national security does not begin and end in Iraq. Indeed, Iraq remains a drain on our national attention to resources and an endless distraction from our real national security priorities, which is fighting al-Qaida and its affiliates. We cannot ignore the rest of the world to focus solely on Iraq. Al-Qaida is continuing and will continue to be a global terrorist organization. Contrary to what the administration has implied, al-Qaida is not abandoning its efforts to fight us globally so it can fight us in Iraq. No. Instead, it is forming alliances with groups like the GSPC, and it is seeking to attack us and our friends and allies around the world. By downplaying this threat, the administration is ignoring the lessons of September 11 and endangering our Nation. Mr. President, I yield the floor, and I suggest the absence of a quorum.|110532|070418|10|Scr18ap07-150 1.txt|582|752|NONE|9814|1531|WI|Russ Feingold|S|NA|Democratic
11020070073699|Mr. President, it is irresponsible for Congress to operate this way. With the provisions in this bill, Congress is deserting our commitments to our military leaders and telling them that none of it matters, the war is over and your mission is done. Congress, with this bill, is reneging on the war and sending our men and women in uniform a demoralizing message. I am committed to giving our military, led by General Petraeus, time and resources to try to calm Baghdad. I understand the deep national unrest over the course of the war. I do not support an open-ended commitment in Iraq. The Iraqi government must do more. But effectively abandoning our military effort at this time poses a treacherous threat to the United States and the region. We should do right by our troops, give them the resources they need and work with the Iraqis toward solutions that will bring our Armed Forces home at an appropriate time.|110496|070426|43|Scr26ap07-158 1.txt|1080|1096|NONE|917|160|NM|Pete V. Domenici|S|NA|Republican
11020070074822|I thank the Senator from Vermont|110464|070507|16|Scr07my07-136 1.txt|48|48|NONE|32|6|KS|Pat Roberts|S|NA|Republican
11020070076723|I thank the Senator from Oregon. Not only is he an extremely important member of the Budget Committee, he is one of the conferees. He is somebody who has been incredibly important for these deliberations. I thank him for his cooperation and leadership.|110501|070517|88|Scr17my07-127 1.txt|2865|2868|NONE|252|43|ND|Kent Conrad|S|NA|Democratic
11020070077024|I ask unanimous consent that until 7 p.m., there be a period for morning business, with Senators permitted to speak therein for up to 10 minutes each.|110474|070521|1|Scr21my07-123 1.txt|10|12|NONE|150|27|MA|Edward M. Kennedy|S|NA|Democratic
11020070079199|Are there any other Senators in the Chamber desiring to vote? The result was announced--yeas 51, nays 45, as follows: The amendment was agreed to.|110900|070606|417|Scr06jn07-202 1.txt|7641|7747|NONE|146|25|NA|Speaker|NA|NA|N/A
11020070082412|Is there objection?|110900|070627|22|Scr27jn07-90 1.txt|995|995|NONE|19|3|NA|Speaker|NA|NA|N/A
